id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
558643,SUD-2024-1-17497-500,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Radio Dabanga,2024-12-18,12 killed as fighting continues unabated in Darfur"";""Darfur 24,2024-12-18,19 civilians killed in Rapid Support Forces artillery shelling of El Fasher"";""Xinhua news,2024-12-19,25 killed, 47 injured in paramilitary attacks in Sudan's North Darfur""",Radio Dabanga;Darfur 24;Xinhua news,2024-12-18;2024-12-18;2024-12-19,"12 killed as fighting continues unabated in Darfur;19 civilians killed in Rapid Support Forces artillery shelling of El Fasher;25 killed, 47 injured in paramilitary attacks in Sudan's North Darfur",eyewitnesses,1,Al Fashir town,"southern and western parts, including the vicinity of the Saudi Hospital in El Fasher",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,2,2024-12-17 00:00:00.000,2024-12-18 00:00:00.000,0,0,25,0,25,25,25,625,
558644,SUD-2024-1-17497-501,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-20,Sudan: Widespread local and international condemnation of the killing of WFP employees in an airstrike"";""Radio Dabanga,2024-12-20,Outrage as airstrike kills 3 WFP workers in Sudan""",Darfur 24;Radio Dabanga,2024-12-20;2024-12-20,Sudan: Widespread local and international condemnation of the killing of WFP employees in an airstrike;Outrage as airstrike kills 3 WFP workers in Sudan,The UN Secretary-General,1,Yabus village,Yabus,Blue Nile state,El Kurmuk district,9.881100,34.216400,POINT (34.2164 9.8811),143709,Sudan,625,Africa,1,1,2024-12-19 00:00:00.000,2024-12-19 00:00:00.000,0,0,3,0,3,3,3,625,
558672,SUD-2024-1-17497-503,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-12-21,A strategic march in Al Fasher kills two people, in addition to killing dozens of civilians in the villages of Ab Zariqa, south of Al Fasherمسيرة استراتيجية بالفاشر تقضي بحياة شخصين بجانب مقتل عشرات المدنيين بقرى اب زريقة جنوبي الفاشر""",Sudan War Monitor,2024-12-21,"A strategic march in Al Fasher kills two people, in addition to killing dozens of civilians in the villages of Ab Zariqa, south of Al Fasherمسيرة استراتيجية بالفاشر تقضي بحياة شخصين بجانب مقتل عشرات المدنيين بقرى اب زريقة جنوبي الفاشر",sources from the city of El Fasher,1,Al Fashir town,"city of El Fasher, including the police headquarters and the emergency department",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-20 00:00:00.000,2024-12-20 00:00:00.000,0,0,0,2,2,2,2,625,
558674,SUD-2024-1-17497-504.1,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan War Monitor,2024-12-23,Battle for RSF desert stronghold"";""Darfur 24,2024-12-22,Battles in “Al-Zarq” and conflicting statements about control""",Sudan War Monitor;Darfur 24,2024-12-23;2024-12-22,Battle for RSF desert stronghold;Battles in “Al-Zarq” and conflicting statements about control,JSAMF and SAF,2,Al-Zarq village,Al-Zurug and the broader Wadi Hawar region,North Darfur state,Mellit district,15.090370,24.831470,POINT (24.83147 15.09037),151610,Sudan,625,Africa,1,1,2024-12-21 00:00:00.000,2024-12-21 00:00:00.000,0,2,0,0,2,2,2,625,
558675,SUD-2024-1-17497-505,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-12-22,Citizens killed and injured in airstrike on Nyala, South Darfur"";""Sudan War Monitor,2024-12-23,Sudanese army aircraft launches air strikes on the vicinity of Nyala airportطيران الجيش السوداني يشن غارات جوية علي محيط مطار نيالا"";""Sudan War Monitor,2024-12-24,Aerial bombardment continues on Darfur towns for the fourth consecutive dayإستمرار القصف الجوي على بلدات بدارفور لليوم الرابع على التوالي""",Darfur 24;Sudan War Monitor;Sudan War Monitor,2024-12-22;2024-12-23;2024-12-24,"Citizens killed and injured in airstrike on Nyala, South Darfur;Sudanese army aircraft launches air strikes on the vicinity of Nyala airportطيران الجيش السوداني يشن غارات جوية علي محيط مطار نيالا;Aerial bombardment continues on Darfur towns for the fourth consecutive dayإستمرار القصف الجوي على بلدات بدارفور لليوم الرابع على التوالي",Citizens; Sudan War Monitor,1,Nyala town,vicinity of the Nyala airport,South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-21 00:00:00.000,2024-12-21 00:00:00.000,0,0,1,1,2,2,2,625,
563072,SUD-2024-1-17497-504.2,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan War Monitor,2024-12-23,Battle for RSF desert stronghold"";""Darfur 24,2024-12-22,Battles in “Al-Zarq” and conflicting statements about control""",Sudan War Monitor;Darfur 24,2024-12-23;2024-12-22,Battle for RSF desert stronghold;Battles in “Al-Zarq” and conflicting statements about control,JSAMF and SAF,2,Wadi Hawar area,Al-Zurug and the broader Wadi Hawar region,North Darfur state,Mellit district,16.451823,25.313570,POINT (25.31357 16.451823),153051,Sudan,625,Africa,1,1,2024-12-21 00:00:00.000,2024-12-21 00:00:00.000,0,1,0,0,1,1,1,625,
563787,SUD-2024-1-17497-530,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-12-23,Sudanese army reinforces north after paramilitary attack""",Sudan Tribune,2024-12-23,Sudanese army reinforces north after paramilitary attack,witnesses,4,Northern state,al-Tamtam area on the Northern Lifeline road,Northern state,,19.300000,29.500000,POINT (29.5 19.3),157380,Sudan,625,Africa,1,1,2024-12-22 00:00:00.000,2024-12-22 00:00:00.000,0,5,0,0,5,5,5,625,
563789,SUD-2024-1-17497-531,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan News Agency,2024-12-23,Warplanes destroy a howitzer cannon of Al-Dagalo militia east of Al-Fashir, kill 87 rebels""",Sudan News Agency,2024-12-23,"Warplanes destroy a howitzer cannon of Al-Dagalo militia east of Al-Fashir, kill 87 rebels",The Sixth Infantry Division,2,Kutum town,Al-Baashim area east of Kutum,North Darfur state,Kutum district,14.203053,24.663841,POINT (24.663841 14.203053),150170,Sudan,625,Africa,1,1,2024-12-22 00:00:00.000,2024-12-22 00:00:00.000,0,0,0,87,87,87,0,625,
558676,SUD-2024-1-17497-506,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-22,New victims in Rapid Support Forces artillery shelling of El Fasher""",Darfur 24,2024-12-22,New victims in Rapid Support Forces artillery shelling of El Fasher,Eyewitnesses,1,Al Fashir town,on the Naivasha camp market and residential neighborhoods in the western sector in El Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-22 00:00:00.000,2024-12-22 00:00:00.000,0,0,0,2,2,2,2,625,
558677,SUD-2024-1-17497-507,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-23,Deaths and injuries in an air strike on Kutum in North Darfur""",Darfur 24,2024-12-23,Deaths and injuries in an air strike on Kutum in North Darfur,A medical source at Kutum Rural Hospital; Sudan War Monitor,1,Kutum town,city of Kutum,North Darfur state,Kutum district,14.203053,24.663841,POINT (24.663841 14.203053),150170,Sudan,625,Africa,1,1,2024-12-23 00:00:00.000,2024-12-23 00:00:00.000,0,0,0,17,17,17,17,625,
558720,SUD-2024-1-17497-511,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-24,Deaths and injuries in a bombing by the Rapid Support Forces on El Fasher""",Darfur 24,2024-12-24,Deaths and injuries in a bombing by the Rapid Support Forces on El Fasher,Eyewitnesses,1,Al Fashir town,"Naivasha camp market and the Abu Shouk Al-Hilla neighborhood, Al-Fasher",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-24 00:00:00.000,2024-12-24 00:00:00.000,0,0,0,4,4,4,4,625,
558724,SUD-2024-1-17497-515,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-12-24,Aerial bombardment continues on Darfur towns for the fourth consecutive dayإستمرار القصف الجوي على بلدات بدارفور لليوم الرابع على التوالي""",Sudan War Monitor,2024-12-24,Aerial bombardment continues on Darfur towns for the fourth consecutive dayإستمرار القصف الجوي على بلدات بدارفور لليوم الرابع على التوالي,Field sources of Sudan War Monitor,1,Kutum town,"Al-Salam neighborhood and Khor Julud, near Al-Asdekaa Private School, Kutum city",North Darfur state,Kutum district,14.203053,24.663841,POINT (24.663841 14.203053),150170,Sudan,625,Africa,1,1,2024-12-24 00:00:00.000,2024-12-24 00:00:00.000,0,0,4,0,4,4,4,625,
558721,SUD-2024-1-17497-512,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,3,"""Darfur 24,2024-12-25,Suicide march kills 8 Sudanese army soldiers in Maaqil camp"";""Sudan Tribune,2024-12-25,RSF drone attack kills 10 pro-army fighters"";""Sudan Tribune,2024-12-25,RSF drone attack kills 10 pro-army fighters""",Darfur 24;Sudan Tribune;Sudan Tribune,2024-12-25;2024-12-25;2024-12-25,Suicide march kills 8 Sudanese army soldiers in Maaqil camp;RSF drone attack kills 10 pro-army fighters;RSF drone attack kills 10 pro-army fighters,a local official,3,Shendi district,"Al-Ma’aqil camp, located approximately 35 kilometres (22 miles) southeast of Shendi",River Nile state,Shendi district,16.489000,33.660000,POINT (33.66 16.489),153068,Sudan,625,Africa,1,1,2024-12-25 00:00:00.000,2024-12-25 00:00:00.000,10,0,0,0,10,10,10,625,
558727,SUD-2024-1-17497-516,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-12-26,At least 15 citizens killed and injured in North Darfur Stateمصرع واصابة 15 مواطن على الأقل بولاية شمال دارفور""",Sudan War Monitor,2024-12-26,At least 15 citizens killed and injured in North Darfur Stateمصرع واصابة 15 مواطن على الأقل بولاية شمال دارفور,medical sources,1,Al Fashir town,Saudi Hospital in Al-Fasher,North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-25 00:00:00.000,2024-12-25 00:00:00.000,0,0,1,0,1,1,1,625,
558722,SUD-2024-1-17497-513,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-26,An elderly man and two girls killed in artillery shelling in Al Fasher"";""Sudan War Monitor,2024-12-26,At least 15 citizens killed and injured in North Darfur Stateمصرع واصابة 15 مواطن على الأقل بولاية شمال دارفور""",Darfur 24;Sudan War Monitor,2024-12-26;2024-12-26,An elderly man and two girls killed in artillery shelling in Al Fasher;At least 15 citizens killed and injured in North Darfur Stateمصرع واصابة 15 مواطن على الأقل بولاية شمال دارفور,Sudan War Monitor,1,Abu Shouk camp,Abu Shouk camp,North Darfur state,El Fasher district,13.730000,25.415000,POINT (25.415 13.73),149451,Sudan,625,Africa,1,1,2024-12-26 00:00:00.000,2024-12-26 00:00:00.000,0,0,6,2,8,8,8,625,
558723,SUD-2024-1-17497-514,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Darfur 24,2024-12-27,8 civilians killed and injured in new airstrike by army aircraft on Nyala""",Darfur 24,2024-12-27,8 civilians killed and injured in new airstrike by army aircraft on Nyala,Eyewitnesses,1,Nyala town,"Al-Wadi neighborhood, west of the city center, east of Al-Mustafa Secondary School",South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-26 00:00:00.000,2024-12-26 00:00:00.000,1,0,4,0,5,5,5,625,
558911,SUD-2024-1-17497-526,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Sudan War Monitor,2025-01-02,Awakening Council forces arrest about 70 citizens and kill others in the Ayr Siro areaقوات مجلس الصحوة تعتقل حوالي ٧٠ مواطن وتقتل آخرين بمنطقة عير سيرو"";""Xinhua news,2024-12-28,20 killed in paramilitary attacks on displacement camps in W. Sudan: local official""",Sudan War Monitor;Xinhua news,2025-01-02;2024-12-28,Awakening Council forces arrest about 70 citizens and kill others in the Ayr Siro areaقوات مجلس الصحوة تعتقل حوالي ٧٠ مواطن وتقتل آخرين بمنطقة عير سيرو;20 killed in paramilitary attacks on displacement camps in W. Sudan: local official,Sudan War Monitor,1,Al Fashir town,"Qozbina School shelter center, south of El Fasher",North Darfur state,El Fasher district,13.633333,25.350000,POINT (25.35 13.633333),149451,Sudan,625,Africa,1,1,2024-12-27 00:00:00.000,2024-12-27 00:00:00.000,0,0,20,0,20,20,20,625,
558718,SUD-2024-1-17497-509,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,2,"""Darfur 24,2024-12-29,Dead and wounded in bombing of Jebel Amer mine in North Darfur"";""Sudan War Monitor,2025-01-02,Awakening Council forces arrest about 70 citizens and kill others in the Ayr Siro areaقوات مجلس الصحوة تعتقل حوالي ٧٠ مواطن وتقتل آخرين بمنطقة عير سيرو""",Darfur 24;Sudan War Monitor,2024-12-29;2025-01-02,Dead and wounded in bombing of Jebel Amer mine in North Darfur;Awakening Council forces arrest about 70 citizens and kill others in the Ayr Siro areaقوات مجلس الصحوة تعتقل حوالي ٧٠ مواطن وتقتل آخرين بمنطقة عير سيرو,A medical source from Kabkabiya Rural Hospital,2,Jebel Amir,"Jebel Amer mine, located north of the town of Al-Sareif",North Darfur state,,13.800000,23.700000,POINT (23.7 13.8),149448,Sudan,625,Africa,1,1,2024-12-28 00:00:00.000,2024-12-28 00:00:00.000,0,0,0,7,7,7,7,625,
558728,SUD-2024-1-17497-517,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan War Monitor,2024-12-30,Rapid Support Forces disperse Sudanese army force in Blue Nileالدعم السريع يشتت قوة للجيش السوداني بالنيل الأزرق""",Sudan War Monitor,2024-12-30,Rapid Support Forces disperse Sudanese army force in Blue Nileالدعم السريع يشتت قوة للجيش السوداني بالنيل الأزرق,RSF,3,Al Tadamon district,Al-Tadamun locality,Blue Nile state,Al Tadamon district,11.576780,33.497310,POINT (33.49731 11.57678),146587,Sudan,625,Africa,1,1,2024-12-28 00:00:00.000,2024-12-28 00:00:00.000,0,0,0,0,0,1,0,625,
563905,SUD-2024-1-17497-533,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-12-30,Sudanese army says it destroyed Emirati plane in Darfur""",Sudan Tribune,2024-12-30,Sudanese army says it destroyed Emirati plane in Darfur,The army,1,Nyala town,near Nyala Technical College,South Darfur state,Nyala district,12.050000,24.883333,POINT (24.883333 12.05),147290,Sudan,625,Africa,1,1,2024-12-28 00:00:00.000,2024-12-28 00:00:00.000,0,0,0,3,3,3,3,625,
563793,SUD-2024-1-17497-532,2024,true,Clear,1,309,309,Sudan: Government,17497,17497,Government of Sudan - RSF,112,112,Government of Sudan,8635,8635,RSF,1,"""Sudan Tribune,2024-12-28,Sudan army airstrikes kill civilians south of Khartoum""",Sudan Tribune,2024-12-28,Sudan army airstrikes kill civilians south of Khartoum,activists,1,Khartoum city,"neighbourhoods of Mayo, Al-Ingaz, Al-Azhari, Al-Salama, and Kababish, in south of Khartoum",Khartoum state,Khartoum district,15.588056,32.534167,POINT (32.534167 15.588056),152346,Sudan,625,Africa,1,1,2024-12-28 00:00:00.000,2024-12-28 00:00:00.000,0,0,7,0,7,7,7,625,
